x,u_initial,u_final
0.29575,0.9589679191552113,0.9520979332013295
0.29625,0.9580725054705527,0.9529009872661799
0.29675,0.9571676359970547,0.9536984682200388
0.29725,0.9562533196654135,0.9544903491102769
0.29775,0.9553295654995625,0.9552766028122585
0.29825,0.9543963826165821,0.9560572020278374
0.29875,0.9534537802266106,0.9568321192838384
0.29925,0.9525017676327532,0.9576013269305192
0.29975,0.9515403542309896,0.9583647971400212
0.30025,0.9505695495100822,0.959122501904799
0.30075,0.9495893630514818,0.9598744130360355
0.30125,0.9485998045292325,0.9606205021620404
0.30175,0.947600883709878,0.9613607407266292
0.30225,0.9465926104523632,0.962095099987488
0.30275,0.945574994707938,0.9628235510145182
0.30325,0.9445480465200592,0.9635460646881644
0.30375,0.9435117760242908,0.9642626116977243
0.30425,0.942466193448204,0.9649731625396396
0.30475,0.941411309111277,0.9656776875157695
0.30525,0.9403471334247919,0.9663761567316459
0.30575,0.9392736768917337,0.9670685400947063
0.30625,0.9381909501066845,0.9677548073125123
0.30675,0.937098963755721,0.9684349278909449
0.30725,0.9359977286163073,0.9691088711323814
0.30775,0.9348872555571894,0.9697766061338541
0.30825,0.9337675555382888,0.9704381017851846
0.30875,0.9326386396105921,0.9710933267671026
0.30925,0.9315005189160439,0.9717422495493391
0.30975,0.930353204687436,0.9723848383887036
0.31025,0.9291967082482966,0.9730210613271363
0.31075,0.9280310410127786,0.97365088618974
0.31125,0.9268562144855472,0.9742742805827909
0.31175,0.925672240261666,0.9748912118917261
0.31225,0.9244791300264822,0.9755016472791103
0.31275000000000003,0.9232768955555123,0.9761055536825772
0.31325000000000003,0.9220655487143251,0.976702897812752
0.31375000000000003,0.9208451014584254,0.9772936461511467
0.31425000000000003,0.9196155658331344,0.9778777649480346
0.31475000000000003,0.9183769539734723,0.9784552202202991
0.31525000000000003,0.9171292781040383,0.9790259777492601
